Time Left,Rounded Units Left,Bid Ask Spread,Volume Misbalance,Action,Expected Payout
0,9,0,9,5,5183841445.535715
0,9,0,9,6,5206817306.25
0,9,0,9,7,5211376327.777778
0,9,0,9,8,5211831446.428572
0,9,0,9,9,5211871038.392858
0,9,0,9,10,5168164199.1071415
10,1,5,9,0,578711928.5714285
10,1,5,9,1,578760700.0
10,1,5,9,2,578855500.0
10,1,5,9,3,578768083.3333334
10,1,5,9,4,578792595.2380953
10,1,5,9,5,578732250.0
10,1,5,9,6,578760700.0
10,1,5,9,7,578760700.0
10,1,5,9,8,578767541.6666667
10,1,5,9,9,578760700.0
10,1,5,9,10,578760700.0
9,9,6,9,0,5285267200.0
9,9,6,9,1,5285284000.0
9,9,6,9,2,5430256499.999999
9,9,6,9,3,5140781500.0
9,9,6,9,4,5169780500.0
9,9,6,9,5,5216730500.0
9,9,6,9,6,5216730500.0
9,9,6,9,7,5216730500.0
9,9,6,9,8,5216730500.0
9,9,6,9,9,5216730500.0
9,9,6,9,10,5216730500.0
2,4,4,9,0,2355971970.833333
2,4,4,9,1,2322704980.5555553
2,4,4,9,2,2345847183.333333
2,4,4,9,3,2317149250.0
2,4,4,9,4,2317243933.333333
2,4,4,9,5,2317242980.0
2,4,4,9,6,2317242980.0
2,4,4,9,7,2317243933.333333
2,4,4,9,8,2317268305.0
2,4,4,9,9,2317516185.714286
2,4,4,9,10,2315360904.1666665
6,8,4,9,0,4668901075.0
6,8,4,9,1,4670152734.722221
6,8,4,9,2,4770760489.285714
6,8,4,9,3,4603633002.5
6,8,4,9,4,4615954077.5
6,8,4,9,5,4635743335.0
6,8,4,9,6,4635612070.0
6,8,4,9,7,4635776342.5
6,8,4,9,8,4635776342.5
6,8,4,9,9,4635772592.5
6,8,4,9,10,4594241508.333334
10,2,6,9,0,1158900000.0
10,2,6,9,1,1158900000.0
10,2,6,9,2,1158900000.0
10,2,6,9,3,1158900000.0
10,2,6,9,4,1158900000.0
10,2,6,9,5,1158900000.0
10,2,6,9,6,1158900000.0
10,2,6,9,7,1158900000.0
10,2,6,9,8,1158900000.0
10,2,6,9,9,1158900000.0
10,2,6,9,10,1158900000.0
6,7,3,9,0,3914762553.4809027
6,7,3,9,1,3906209251.2729273
6,7,3,9,2,3751215063.7834177
6,7,3,9,3,3915169616.8537216
6,7,3,9,4,4059689249.9999995
6,7,3,9,5,4059666499.999999
6,7,3,9,6,4059673499.999999
6,7,3,9,7,4059667199.9999995
6,7,3,9,8,4059652499.9999995
6,7,3,9,9,4059670874.9999995
6,7,3,9,10,3773292263.097718
9,4,1,9,0,2350832262.063492
9,4,1,9,1,2464784121.9387755
9,4,1,9,2,2245079259.464286
9,4,1,9,3,2264464781.6666665
9,4,1,9,4,2318777128.5714283
9,4,1,9,5,2318741266.666667
9,4,1,9,6,2318820025.0
9,4,1,9,7,2318777128.5714283
9,4,1,9,8,2318777128.5714283
9,4,1,9,9,2318902095.5555553
9,4,1,9,10,2317681391.666667
4,2,2,9,0,1172218368.4706993
4,2,2,9,1,1143050797.8157506
4,2,2,9,2,1145444271.3240888
4,2,2,9,3,1159101342.97619
4,2,2,9,4,1159107745.687468
4,2,2,9,5,1159105861.1561182
4,2,2,9,6,1159106746.9973009
4,2,2,9,7,1159109616.4856606
4,2,2,9,8,1159109984.6862845
4,2,2,9,9,1159101320.7770271
4,2,2,9,10,1138509539.5690422
6,7,3,0,0,4062010000.0
6,7,3,0,1,4062010000.0
6,7,3,0,2,4062080000.0
6,7,3,0,3,4062480000.0
6,7,3,0,4,4062920000.0
6,7,3,0,5,4353400000.0
6,7,3,0,6,4354140000.0
6,7,3,0,7,4065660000.0
6,7,3,0,8,4065660000.0
6,7,3,0,9,4065660000.0
6,7,3,0,10,4062210000.0
2,5,3,0,0,2901150000.0
2,5,3,0,1,2901350000.0
2,5,3,0,2,2901620000.0
2,5,3,0,3,2902020000.0
2,5,3,0,4,2902460000.0
2,5,3,0,5,2902460000.0
2,5,3,0,6,2902460000.0
2,5,3,0,7,2902460000.0
2,5,3,0,8,2902460000.0
2,5,3,0,9,2902460000.0
2,5,3,0,10,2901150000.0
4,2,2,0,0,1031801375.0
4,2,2,0,1,895182367.4242423
4,2,2,0,2,932258837.1212122
4,2,2,0,3,1122831682.5396824
4,2,2,0,4,1150358587.3076923
4,2,2,0,5,1160127154.4117649
4,2,2,0,6,1160111420.8333333
4,2,2,0,7,1160104030.8035717
4,2,2,0,8,1160105676.5384614
4,2,2,0,9,1160111083.712121
4,2,2,0,10,886828874.9999998
4,1,1,9,0,577974873.9583335
4,1,1,9,1,588905051.0204082
4,1,1,9,2,573874329.1666666
4,1,1,9,3,573496658.8888888
4,1,1,9,4,579603783.3333334
4,1,1,9,5,579584395.0
4,1,1,9,6,579585008.3333334
4,1,1,9,7,579462701.5151515
4,1,1,9,8,579601025.0
4,1,1,9,9,579589997.9166667
4,1,1,9,10,560430948.8095238
5,7,7,9,0,4066925844.0740733
5,7,7,9,1,4124598987.4320984
5,7,7,9,2,4077965840.0
5,7,7,9,3,4056452833.333333
5,7,7,9,4,4056480915.5555553
5,7,7,9,5,4056480488.888889
5,7,7,9,6,4056453377.7777777
5,7,7,9,7,4056456158.3333335
5,7,7,9,8,4056453377.7777777
5,7,7,9,9,4056465950.0
5,7,7,9,10,4056345533.3333335
3,0,4,9,0,0.0
3,0,4,9,1,0.0
3,0,4,9,2,0.0
3,0,4,9,3,0.0
3,0,4,9,4,0.0
3,0,4,9,5,0.0
3,0,4,9,6,0.0
3,0,4,9,7,0.0
3,0,4,9,8,0.0
3,0,4,9,9,0.0
3,0,4,9,10,0.0
10,3,5,9,0,1737174160.0
10,3,5,9,1,1737199758.3333335
10,3,5,9,2,1737174160.0
10,3,5,9,3,1737082358.3333333
10,3,5,9,4,1737192933.3333333
10,3,5,9,5,1737158900.0
10,3,5,9,6,1737097466.6666665
10,3,5,9,7,1737194733.3333333
10,3,5,9,8,1737159158.3333333
10,3,5,9,9,1737122933.3333333
10,3,5,9,10,1737159158.3333333
7,6,9,9,0,3534911000.0
7,6,9,9,1,3477246000.0
7,6,9,9,2,3477246000.0
7,6,9,9,3,3477246000.0
7,6,9,9,4,3477246000.0
7,6,9,9,5,3477246000.0
7,6,9,9,6,3477246000.0
7,6,9,9,7,3477246000.0
7,6,9,9,8,3477246000.0
7,6,9,9,9,3477246000.0
7,6,9,9,10,3477246000.0
2,5,3,9,0,2799593915.761409
2,5,3,9,1,2798191813.194444
2,5,3,9,2,2651934039.4179893
2,5,3,9,3,2798069482.1428566
2,5,3,9,4,2899649827.272727
2,5,3,9,5,2899670874.9999995
2,5,3,9,6,2899697936.363636
2,5,3,9,7,2899670874.9999995
2,5,3,9,8,2899666499.9999995
2,5,3,9,9,2899667200.0
2,5,3,9,10,2646183295.0396824
10,10,8,9,0,5796547412.5
10,10,8,9,1,5796563420.0
10,10,8,9,2,5796610962.5
10,10,8,9,3,5796568366.666666
10,10,8,9,4,5796534368.571428
10,10,8,9,5,5796610962.5
10,10,8,9,6,5796563420.0
10,10,8,9,7,5796546725.0
10,10,8,9,8,5796483175.0
10,10,8,9,9,5796547412.5
10,10,8,9,10,5796568366.666666
4,0,3,9,0,0.0
4,0,3,9,1,0.0
4,0,3,9,2,0.0
4,0,3,9,3,0.0
4,0,3,9,4,0.0
4,0,3,9,5,0.0
4,0,3,9,6,0.0
4,0,3,9,7,0.0
4,0,3,9,8,0.0
4,0,3,9,9,0.0
4,0,3,9,10,0.0
10,3,9,9,0,1738476000.0
10,3,9,9,1,1738476000.0
10,3,9,9,2,1738476000.0
10,3,9,9,3,1738476000.0
10,3,9,9,4,1738476000.0
10,3,9,9,5,1738476000.0
10,3,9,9,6,1738476000.0
10,3,9,9,7,1738476000.0
10,3,9,9,8,1738476000.0
10,3,9,9,9,1738476000.0
10,3,9,9,10,1738476000.0
7,8,0,9,0,4633465768.0
7,8,0,9,1,4667841410.138889
7,8,0,9,2,4664842169.107143
7,8,0,9,3,4654069045.714286
7,8,0,9,4,4621948436.111112
7,8,0,9,5,4625868175.0
7,8,0,9,6,4632504568.75
7,8,0,9,7,4632828175.0
7,8,0,9,8,4632617516.071428
7,8,0,9,9,4632588941.666667
7,8,0,9,10,4614916572.857143
4,4,2,9,0,2287406935.5061154
4,4,2,9,1,2305513512.143841
4,4,2,9,2,2309233207.858658
4,4,2,9,3,2315556959.783528
4,4,2,9,4,2316823567.619047
4,4,2,9,5,2318281821.4068813
4,4,2,9,6,2318293869.3041925
4,4,2,9,7,2318283702.968961
4,4,2,9,8,2318286039.434599
4,4,2,9,9,2318285495.6033764
4,4,2,9,10,2275038964.151582
4,4,2,0,0,1948461236.1111112
4,4,2,0,1,1813053957.7020202
4,4,2,0,2,1860256622.5694444
4,4,2,0,3,2136991873.0902781
4,4,2,0,4,2215871894.69697
4,4,2,0,5,2287339231.818182
4,4,2,0,6,2312256226.5384617
4,4,2,0,7,2320741059.848485
4,4,2,0,8,2320749108.333333
4,4,2,0,9,2320739154.583333
4,4,2,0,10,1803488736.1111112
10,0,9,9,0,0.0
10,0,9,9,1,0.0
10,0,9,9,2,0.0
10,0,9,9,3,0.0
10,0,9,9,4,0.0
10,0,9,9,5,0.0
10,0,9,9,6,0.0
10,0,9,9,7,0.0
10,0,9,9,8,0.0
10,0,9,9,9,0.0
10,0,9,9,10,0.0
5,7,3,9,0,3886246817.260214
5,7,3,9,1,3892581761.7725987
5,7,3,9,2,3736012702.646519
5,7,3,9,3,3932535557.8042326
5,7,3,9,4,4059673881.818181
5,7,3,9,5,4059663807.6923075
5,7,3,9,6,4059666499.999999
5,7,3,9,7,4059652499.999999
5,7,3,9,8,4059680499.999999
5,7,3,9,9,4059670874.9999995
5,7,3,9,10,3751215063.7834177
5,7,3,0,0,4061810000.0
5,7,3,0,1,4061810000.0
5,7,3,0,2,4062080000.0
5,7,3,0,3,4062480000.0
5,7,3,0,4,4062920000.0
5,7,3,0,5,4353400000.0
5,7,3,0,6,4354140000.0
5,7,3,0,7,4065660000.0
5,7,3,0,8,4065660000.0
5,7,3,0,9,4065660000.0
5,7,3,0,10,4062010000.0
7,0,9,9,0,0.0
7,0,9,9,1,0.0
7,0,9,9,2,0.0
7,0,9,9,3,0.0
7,0,9,9,4,0.0
7,0,9,9,5,0.0
7,0,9,9,6,0.0
7,0,9,9,7,0.0
7,0,9,9,8,0.0
7,0,9,9,9,0.0
7,0,9,9,10,0.0
1,6,4,9,0,3501538902.083333
1,6,4,9,1,3481708425.0
1,6,4,9,2,3512999573.333333
1,6,4,9,3,3476334475.0
1,6,4,9,4,3476392550.0
1,6,4,9,5,3476313950.0
1,6,4,9,6,3476694985.714286
1,6,4,9,7,3476392550.0
1,6,4,9,8,3476338225.0
1,6,4,9,9,3475893914.285714
1,6,4,9,10,3474626825.0
3,2,0,9,0,1164537754.9107141
3,2,0,9,1,1160153268.181818
3,2,0,9,2,1157310600.0
3,2,0,9,3,1157234944.4444444
3,2,0,9,4,1157157029.5454545
3,2,0,9,5,1157231122.222222
3,2,0,9,6,1157229527.2727273
3,2,0,9,7,1157255550.0
3,2,0,9,8,1157229183.3333333
3,2,0,9,9,1157239198.2142859
3,2,0,9,10,1156643987.5
9,7,2,9,0,4033912262.2751307
9,7,2,9,1,4051381785.5599546
9,7,2,9,2,4054445792.278639
9,7,2,9,3,4052778457.5665607
9,7,2,9,4,4054606918.795314
9,7,2,9,5,4057292172.7042093
9,7,2,9,6,4057305697.3986483
9,7,2,9,7,4057292410.4082317
9,7,2,9,8,4057299593.552741
9,7,2,9,9,4057297320.357142
9,7,2,9,10,4056946831.8321958
10,0,5,9,0,0.0
10,0,5,9,1,0.0
10,0,5,9,2,0.0
10,0,5,9,3,0.0
10,0,5,9,4,0.0
10,0,5,9,5,0.0
10,0,5,9,6,0.0
10,0,5,9,7,0.0
10,0,5,9,8,0.0
10,0,5,9,9,0.0
10,0,5,9,10,0.0
9,7,2,0,0,4207268550.961538
9,7,2,0,1,3942184325.5128202
9,7,2,0,2,3963350450.897436
9,7,2,0,3,4090845781.221741
9,7,2,0,4,4105335841.5528193
9,7,2,0,5,4073986365.6092176
9,7,2,0,6,4083726970.054779
9,7,2,0,7,4076228545.810606
9,7,2,0,8,4093466608.2167826
9,7,2,0,9,4061701475.361305
9,7,2,0,10,4062296050.961538
7,0,5,9,0,0.0
7,0,5,9,1,0.0
7,0,5,9,2,0.0
7,0,5,9,3,0.0
7,0,5,9,4,0.0
7,0,5,9,5,0.0
7,0,5,9,6,0.0
7,0,5,9,7,0.0
7,0,5,9,8,0.0
7,0,5,9,9,0.0
7,0,5,9,10,0.0
10,9,2,0,0,5225773567.307692
10,9,2,0,1,5225747711.923077
10,9,2,0,2,5225782952.651515
10,9,2,0,3,5225741170.833334
10,9,2,0,4,5225773005.30303
10,9,2,0,5,5225978911.666666
10,9,2,0,6,5225754560.60606
10,9,2,0,7,5225928311.923077
10,9,2,0,8,5225840552.651515
10,9,2,0,9,5225782775.0
10,9,2,0,10,5225764871.590909
1,8,5,9,0,4638924175.968254
1,8,5,9,1,4657407741.37037
1,8,5,9,2,4704705849.962963
1,8,5,9,3,4663261616.666667
1,8,5,9,4,4623060245.833334
1,8,5,9,5,4629307779.166667
1,8,5,9,6,4635284581.25
1,8,5,9,7,4634930500.0
1,8,5,9,8,4634853125.0
1,8,5,9,9,4635143354.166667
1,8,5,9,10,4600191033.333333
7,1,3,9,0,604893576.3888888
7,1,3,9,1,531509166.6666667
7,1,3,9,2,531521875.0
7,1,3,9,3,579852103.1746031
7,1,3,9,4,579849619.047619
7,1,3,9,5,579842166.6666666
7,1,3,9,6,579848687.5
7,1,3,9,7,579842166.6666666
7,1,3,9,8,579858290.909091
7,1,3,9,9,579848687.5
7,1,3,9,10,506637222.2222222
6,9,6,9,0,5285267200.0
6,9,6,9,1,5285284000.000001
6,9,6,9,2,5430256499.999999
6,9,6,9,3,5140781500.0
6,9,6,9,4,5169780500.0
6,9,6,9,5,5216730500.0
6,9,6,9,6,5216730500.0
6,9,6,9,7,5216730500.0
6,9,6,9,8,5216730500.0
6,9,6,9,9,5216730500.0
6,9,6,9,10,5140781500.0
10,2,0,9,0,1157327490.0
10,2,0,9,1,1157283072.222222
10,2,0,9,2,1157312483.3333333
10,2,0,9,3,1157340511.1111112
10,2,0,9,4,1157257037.5
10,2,0,9,5,1157222650.0
10,2,0,9,6,1157287700.0
10,2,0,9,7,1157236522.222222
10,2,0,9,8,1157231927.7777777
10,2,0,9,9,1157301277.2727273
10,2,0,9,10,1157178277.7777777
10,9,2,9,0,5216698393.228451
10,9,2,9,1,5216718574.2616005
10,9,2,9,2,5216721648.581078
10,9,2,9,3,5216710093.924049
10,9,2,9,4,5216746007.499999
10,9,2,9,5,5216722572.297297
10,9,2,9,6,5216699849.365803
10,9,2,9,7,5216695705.714285
10,9,2,9,8,5216748087.109975
10,9,2,9,9,5216716645.454544
10,9,2,9,10,5216713577.5
7,1,3,0,0,580230000.0
7,1,3,0,1,580230000.0
7,1,3,0,2,580230000.0
7,1,3,0,3,580230000.0
7,1,3,0,4,580230000.0
7,1,3,0,5,580230000.0
7,1,3,0,6,580230000.0
7,1,3,0,7,580230000.0
7,1,3,0,8,580230000.0
7,1,3,0,9,580230000.0
7,1,3,0,10,580230000.0
8,6,1,9,0,3448707684.369551
8,6,1,9,1,3553482435.908163
8,6,1,9,2,3354902160.3401365
8,6,1,9,3,3378175468.1405897
8,6,1,9,4,3478232077.7777777
8,6,1,9,5,3478215406.6666665
8,6,1,9,6,3478289985.7142854
8,6,1,9,7,3478411485.416667
8,6,1,9,8,3478103964.583333
8,6,1,9,9,3478289985.714286
8,6,1,9,10,3405703286.349206
3,2,4,9,0,1157789861.1111112
3,2,4,9,1,1161882183.3333333
3,2,4,9,2,1157923166.6666665
3,2,4,9,3,1157897035.7142859
3,2,4,9,4,1157870250.0
3,2,4,9,5,1158052928.5714285
3,2,4,9,6,1158121200.0
3,2,4,9,7,1158175450.0
3,2,4,9,8,1157590687.5
3,2,4,9,9,1158164250.0
3,2,4,9,10,1156982333.3333333
5,3,0,9,0,1742910942.6339285
5,3,0,9,1,1758593316.9642856
5,3,0,9,2,1736302457.142857
5,3,0,9,3,1736437995.4545455
5,3,0,9,4,1736394009.9999998
5,3,0,9,5,1736292477.7777777
5,3,0,9,6,1736357811.111111
5,3,0,9,7,1736332182.142857
5,3,0,9,8,1736350866.6666665
5,3,0,9,9,1736480988.8888888
5,3,0,9,10,1735297774.9999995
7,8,4,9,0,4669053241.666666
7,8,4,9,1,4672132326.666666
7,8,4,9,2,4763793791.666666
7,8,4,9,3,4604218241.666666
7,8,4,9,4,4604254781.25
7,8,4,9,5,4635747342.5
7,8,4,9,6,4635744516.666666
7,8,4,9,7,4635523633.333334
7,8,4,9,8,4635674077.5
7,8,4,9,9,4635747342.5
7,8,4,9,10,4601784785.0
4,0,4,9,0,0.0
4,0,4,9,1,0.0
4,0,4,9,2,0.0
4,0,4,9,3,0.0
4,0,4,9,4,0.0
4,0,4,9,5,0.0
4,0,4,9,6,0.0
4,0,4,9,7,0.0
4,0,4,9,8,0.0
4,0,4,9,9,0.0
4,0,4,9,10,0.0
8,5,2,9,0,2869081384.917922
8,5,2,9,1,2884395406.0391817
8,5,2,9,2,2891886163.1211534
8,5,2,9,3,2893399284.10887
8,5,2,9,4,2894858209.4629765
8,5,2,9,5,2897932100.0843883
8,5,2,9,6,2897935940.476189
8,5,2,9,7,2897940242.3628693
8,5,2,9,8,2897942021.5909085
8,5,2,9,9,2897944294.2073154
8,5,2,9,10,2877812069.809612
4,5,5,9,0,2902866424.814815
4,5,5,9,1,2931036500.0
4,5,5,9,2,2941595166.666667
4,5,5,9,3,2912569971.428571
4,5,5,9,4,2896063711.111111
4,5,5,9,5,2896345466.666667
4,5,5,9,6,2896268883.3333335
4,5,5,9,7,2896268083.333333
4,5,5,9,8,2896423950.0
4,5,5,9,9,2896223895.2380953
4,5,5,9,10,2893613148.888889
10,2,4,9,0,1158018750.0
10,2,4,9,1,1158124950.0
10,2,4,9,2,1158079000.0
10,2,4,9,3,1158247333.3333335
10,2,4,9,4,1158091500.0
10,2,4,9,5,1158257750.0
10,2,4,9,6,1158124950.0
10,2,4,9,7,1158174583.3333335
10,2,4,9,8,1158146775.0
10,2,4,9,9,1158259833.3333335
10,2,4,9,10,1158091500.0
8,5,2,0,0,2924110939.814814
8,5,2,0,1,2661453575.681818
8,5,2,0,2,2684262409.323592
8,5,2,0,3,2824839573.6811295
8,5,2,0,4,2832278351.214063
8,5,2,0,5,2834169777.3328524
8,5,2,0,6,2869999349.2079887
8,5,2,0,7,2893885152.083333
8,5,2,0,8,2901207383.9285717
8,5,2,0,9,2901293784.920635
8,5,2,0,10,2779138439.8148146
1,5,4,9,0,2923439494.166666
1,5,4,9,1,2901680515.4761906
1,5,4,9,2,2933930490.0
1,5,4,9,3,2896773475.0
1,5,4,9,4,2896924092.857143
1,5,4,9,5,2896748225.0
1,5,4,9,6,2896832283.3333335
1,5,4,9,7,2896897307.142857
1,5,4,9,8,2896773475.0
1,5,4,9,9,2896744475.0
1,5,4,9,10,2895410200.0
7,4,4,9,0,2345095406.25
7,4,4,9,1,2323119943.333333
7,4,4,9,2,2336715521.4285717
7,4,4,9,3,2317584562.5
7,4,4,9,4,2317272055.0
7,4,4,9,5,2317233666.666667
7,4,4,9,6,2317340600.0
7,4,4,9,7,2317308507.142857
7,4,4,9,8,2317188655.0
7,4,4,9,9,2317233666.666667
7,4,4,9,10,2316322200.0
6,2,7,9,0,1169361637.8787878
6,2,7,9,1,1162949225.0
6,2,7,9,2,1158641075.0
6,2,7,9,3,1158610770.0
6,2,7,9,4,1158638691.6666667
6,2,7,9,5,1158660151.5151515
6,2,7,9,6,1158634133.3333335
6,2,7,9,7,1158634714.2857144
6,2,7,9,8,1158634714.2857141
6,2,7,9,9,1158610260.0
6,2,7,9,10,1158553625.0
4,5,9,9,0,2955321000.0
4,5,9,9,1,2897656000.0
4,5,9,9,2,2897656000.0
4,5,9,9,3,2897656000.0
4,5,9,9,4,2897656000.0
4,5,9,9,5,2897656000.0
4,5,9,9,6,2897656000.0
4,5,9,9,7,2897656000.0
4,5,9,9,8,2897656000.0
4,5,9,9,9,2897656000.0
4,5,9,9,10,2897656000.0
2,0,6,9,0,0.0
2,0,6,9,1,0.0
2,0,6,9,2,0.0
2,0,6,9,3,0.0
2,0,6,9,4,0.0
2,0,6,9,5,0.0
2,0,6,9,6,0.0
2,0,6,9,7,0.0
2,0,6,9,8,0.0
2,0,6,9,9,0.0
2,0,6,9,10,0.0
9,1,2,9,0,593642867.4642737
9,1,2,9,1,565797202.2902728
9,1,2,9,2,568236364.9460187
9,1,2,9,3,579546604.2510118
9,1,2,9,4,579545588.9058261
9,1,2,9,5,579546879.8833079
9,1,2,9,6,579556628.998779
9,1,2,9,7,579546484.4425673
9,1,2,9,8,579550258.3716967
9,1,2,9,9,579547172.3236938
9,1,2,9,10,579489414.6590905
7,5,5,9,0,2899334834.6031747
7,5,5,9,1,2913418957.2222223
7,5,5,9,2,2938844787.5
7,5,5,9,3,2909895720.0
7,5,5,9,4,2896285560.0
7,5,5,9,5,2896197000.0
7,5,5,9,6,2896304458.3333335
7,5,5,9,7,2896398641.666667
7,5,5,9,8,2896197914.285714
7,5,5,9,9,2896226000.0
7,5,5,9,10,2894188582.2222223
4,1,7,9,0,581591900.0
4,1,7,9,1,579184970.0
4,1,7,9,2,579179416.6666667
4,1,7,9,3,579186358.3333333
4,1,7,9,4,579179416.6666667
4,1,7,9,5,579181400.0
4,1,7,9,6,579209960.0
4,1,7,9,7,579186358.3333333
4,1,7,9,8,579181400.0
4,1,7,9,9,579179416.6666667
4,1,7,9,10,579110000.0
3,7,7,9,0,4066904313.7037034
3,7,7,9,1,4124397327.8571424
3,7,7,9,2,4075335909.0
3,7,7,9,3,4056452933.333333
3,7,7,9,4,4056457085.7142854
3,7,7,9,5,4056480488.888889
3,7,7,9,6,4056480488.888889
3,7,7,9,7,4056453241.666667
3,7,7,9,8,4056465950.0
3,7,7,9,9,4056465750.0
3,7,7,9,10,4056345533.333334
2,4,8,9,0,2368281128.75
2,4,8,9,1,2327879024.7619047
2,4,8,9,2,2317973675.0
2,4,8,9,3,2317981668.5714283
2,4,8,9,4,2318004275.0
2,4,8,9,5,2318016760.0
2,4,8,9,6,2317983933.3333335
2,4,8,9,7,2318016760.0
2,4,8,9,8,2317973850.0
2,4,8,9,9,2318011288.888889
2,4,8,9,10,2317820150.0
6,2,3,0,0,1160460000.0
6,2,3,0,1,1160660000.0
6,2,3,0,2,1160660000.0
6,2,3,0,3,1160660000.0
6,2,3,0,4,1160660000.0
6,2,3,0,5,1160660000.0
6,2,3,0,6,1160660000.0
6,2,3,0,7,1160660000.0
6,2,3,0,8,1160660000.0
6,2,3,0,9,1160660000.0
6,2,3,0,10,1160460000.0
6,2,3,9,0,1177430291.887125
6,2,3,9,1,1079892240.7407408
6,2,3,9,2,1087929764.5502644
6,2,3,9,3,1159725436.5079365
6,2,3,9,4,1159726600.0
6,2,3,9,5,1159738816.6666665
6,2,3,9,6,1159719619.0476189
6,2,3,9,7,1159658535.7142859
6,2,3,9,8,1159719936.3636363
6,2,3,9,9,1159689950.0
6,2,3,9,10,1061847888.888889
8,4,1,9,0,2296357497.827381
8,4,1,9,1,2403103692.019841
8,4,1,9,2,2215527634.7619047
8,4,1,9,3,2220686343.386244
8,4,1,9,4,2318777128.5714283
8,4,1,9,5,2318379312.5
8,4,1,9,6,2318690758.3333335
8,4,1,9,7,2318551433.333333
8,4,1,9,8,2318812744.4444447
8,4,1,9,9,2318607394.9999995
8,4,1,9,10,2245079259.4642854
7,1,7,9,0,581715995.0
7,1,7,9,1,579179416.6666667
7,1,7,9,2,579180342.2222222
7,1,7,9,3,579172475.0
7,1,7,9,4,579209960.0
7,1,7,9,5,579180342.2222222
7,1,7,9,6,579180342.2222222
7,1,7,9,7,579181400.0
7,1,7,9,8,579172475.0
7,1,7,9,9,579179416.6666667
7,1,7,9,10,579110000.0
3,7,3,0,0,4061610000.0
3,7,3,0,1,4061810000.0
3,7,3,0,2,4062080000.0
3,7,3,0,3,4062480000.0
3,7,3,0,4,4062920000.0
3,7,3,0,5,4353400000.0
3,7,3,0,6,4354140000.0
3,7,3,0,7,4065660000.0
3,7,3,0,8,4065660000.0
3,7,3,0,9,4065660000.0
3,7,3,0,10,4061610000.0
2,5,7,9,0,2907724184.8148146
2,5,7,9,1,2965213253.333333
2,5,7,9,2,2915653915.5555553
2,5,7,9,3,2897285541.666667
2,5,7,9,4,2897273804.444444
2,5,7,9,5,2897277085.714286
2,5,7,9,6,2897277085.7142854
2,5,7,9,7,2897275950.0
2,5,7,9,8,2897277085.714286
2,5,7,9,9,2897293806.060606
2,5,7,9,10,2897164316.666667
3,7,3,9,0,3876191343.427038
3,7,3,9,1,3870961199.4387326
3,7,3,9,2,3710914937.1722755
3,7,3,9,3,3881637758.3333335
3,7,3,9,4,4059673881.818181
3,7,3,9,5,4059670874.9999995
3,7,3,9,6,4059670874.9999995
3,7,3,9,7,4059667199.9999995
3,7,3,9,8,4059673499.999999
3,7,3,9,9,4059659499.999999
3,7,3,9,10,3722767612.0104647
4,10,9,9,0,5766587500.0
4,10,9,9,1,5853271000.0
4,10,9,9,2,5998243500.0
4,10,9,9,3,5708642500.0
4,10,9,9,4,5737641500.0
4,10,9,9,5,5796741500.0
4,10,9,9,6,5796741500.0
4,10,9,9,7,5796741500.0
4,10,9,9,8,5796741500.0
4,10,9,9,9,5796741500.0
4,10,9,9,10,5708642500.0
0,10,1,9,0,5583533603.757134
0,10,1,9,1,5680532385.103067
0,10,1,9,2,5517274602.338676
0,10,1,9,3,5565587941.644239
0,10,1,9,4,5773350441.560373
0,10,1,9,5,5782418069.675926
0,10,1,9,6,5798320654.545454
0,10,1,9,7,5797166175.0
0,10,1,9,8,5797239217.777778
0,10,1,9,9,5797448160.416666
0,10,1,9,10,5467100094.542025
2,1,3,0,0,580230000.0
2,1,3,0,1,580230000.0
2,1,3,0,2,580230000.0
2,1,3,0,3,580230000.0
2,1,3,0,4,580230000.0
2,1,3,0,5,580230000.0
2,1,3,0,6,580230000.0
2,1,3,0,7,580230000.0
2,1,3,0,8,580230000.0
2,1,3,0,9,580230000.0
2,1,3,0,10,580230000.0
2,1,3,9,0,601962048.6111112
2,1,3,9,1,524611904.7619047
2,1,3,9,2,536348687.5
2,1,3,9,3,579866827.2727273
2,1,3,9,4,579841218.1818181
2,1,3,9,5,579848687.5
2,1,3,9,6,579842166.6666666
2,1,3,9,7,579849754.5454545
2,1,3,9,8,579842166.6666666
2,1,3,9,9,579842166.6666666
2,1,3,9,10,503345347.22222215
0,7,8,9,0,4111681731.1111107
0,7,8,9,1,4069683250.0
0,7,8,9,2,4056751588.5714283
0,7,8,9,3,4056737680.0
0,7,8,9,4,4056781288.8888884
0,7,8,9,5,4056780977.777777
0,7,8,9,6,4056753933.333333
0,7,8,9,7,4056753933.333333
0,7,8,9,8,4056753933.3333335
0,7,8,9,9,4056781288.8888884
0,7,8,9,10,4056468450.0
9,8,2,9,0,4613339252.492826
9,8,2,9,1,4634301061.869582
9,8,2,9,2,4637589764.343388
9,8,2,9,3,4631078601.324674
9,8,2,9,4,4633360793.118481
9,8,2,9,5,4636964946.628922
9,8,2,9,6,4637002064.569084
9,8,2,9,7,4637001334.413712
9,8,2,9,8,4637018063.333332
9,8,2,9,9,4637005894.551283
9,8,2,9,10,4636684091.175434
2,0,2,0,0,0.0
2,0,2,0,1,0.0
2,0,2,0,2,0.0
2,0,2,0,3,0.0
2,0,2,0,4,0.0
2,0,2,0,5,0.0
2,0,2,0,6,0.0
